catalog	id	relationship	url	title	editor_status	proposal_stage	published_status	published_date	published_url	standing	organization	browser_target	series	repository	tests	tags	review_state	source	row_sha256
TC39-ECMA-402	datetimeformat-datestyle-timestyle-babf92f9	supplement	https://github.com/tc39/proposal-intl-datetime-style	DateTimeFormat dateStyle & timeStyle	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-datetime-style			CATALOG_INGESTED	ecma402/finished-proposals.md	2c57f5ed4fd41499e8d3c1947984884bbe376013f8d04fcee816733a2994cf5b
TC39-ECMA-402	extend-timezonename-option-proposal-bdfe785d	supplement	https://github.com/tc39/proposal-intl-extend-timezonename	Extend TimeZoneName Option Proposal	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-extend-timezonename			CATALOG_INGESTED	ecma402/finished-proposals.md	e069c85cb8b9b56df7ffeae6859bc9654d07a42f8fdd55eae307a2712521eee0
TC39-ECMA-402	intl-dateformat-prototype-formatrange-883964a4	supplement	https://github.com/tc39/proposal-intl-DateTimeFormat-formatRange	Intl.DateFormat.prototype.formatRange	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-DateTimeFormat-formatRange		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	89aee9e667e33c19fe6bb882044bbd22c4992238a4074b467faaf04db1b89fa0
TC39-ECMA-402	intl-displaynames-ec5fd313	supplement	https://github.com/tc39/proposal-intl-displaynames	Intl.DisplayNames	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-displaynames		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	7460548185655265036ef8783a428291b399fe8510838ef3220e48233c3b8def
TC39-ECMA-402	intl-displaynames-v2-f82e4b7d	supplement	https://github.com/tc39/proposal-intl-displaynames-v2	Intl.DisplayNames v2	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-displaynames-v2		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	cbf351ed4a1c7d901c19b4624c58560b759e2eaef01c92ad3073e08b63274844
TC39-ECMA-402	intl-durationformat-8123a610	supplement	https://github.com/tc39/proposal-intl-duration-format	Intl.DurationFormat	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-duration-format		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	66cb37ea282c62bd03a65dc4ac5f68a14fa66b959c147df565048c83e399285d
TC39-ECMA-402	intl-enumeration-api-1546eba0	supplement	https://github.com/tc39/proposal-intl-enumeration	Intl Enumeration API	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-enumeration		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	721d9b0ff3f0159b345d52ec9c2a75ae9d332ad819488758ed2d23702a08dd67
TC39-ECMA-402	intl-era-and-monthcode-proposal-640dd461	supplement	https://github.com/tc39/proposal-intl-era-monthcode	Intl Era and MonthCode Proposal	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-era-monthcode		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	873a34b4db696deae5693b9c3b91a5707e08f403f052314eeba72805a00d98be
TC39-ECMA-402	intl-listformat-9fe3e2ef	supplement	https://github.com/tc39/proposal-intl-list-format	Intl.ListFormat	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-list-format		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	ee9acf7f9e6a94ec8b445c9466166c1c0f4ff36a7bc9afa073353d017bbbe641
TC39-ECMA-402	intl-locale-7fd46bde	supplement	https://github.com/tc39/proposal-intl-locale	Intl.Locale	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-locale		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	e55cb2dacff962215ceaacb3e6e8c8c0e21bc72e2f606d7566a4bd0dc081fb4d
TC39-ECMA-402	intl-locale-info-fdaaee73	supplement	https://github.com/tc39/proposal-intl-locale-info	Intl Locale Info	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-locale-info		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	817a69033cc95b1617bf83f9b23e767ffe53456e0bbf8b6cd06f33978bbe17b8
TC39-ECMA-402	intl-numberformat-prototype-formattoparts-39254e11	supplement	https://github.com/tc39/proposal-intl-formatToParts	Intl.NumberFormat.prototype.formatToParts	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-formatToParts		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	f99b13518d86f7a9d1fc2e4adfffd5cb8df0f6816e543fd2dd1a3554e676f24f
TC39-ECMA-402	intl-numberformat-unified-api-proposal-785574eb	supplement	https://github.com/tc39/proposal-unified-intl-numberformat	Intl.NumberFormat Unified API Proposal	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-unified-intl-numberformat		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	6c8774652fbdd9c00f893c514b69869666cb535a7ac802c5a1bdb405f1687a79
TC39-ECMA-402	intl-numberformat-v3-6231ff5e	supplement	https://github.com/tc39/proposal-intl-numberformat-v3	Intl.NumberFormat V3	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-numberformat-v3		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	f55352ba49227dbb666fbe50cdb3bbaebe84337c74d3fc09a068b40a167eacdc
TC39-ECMA-402	intl-pluralrules-9c672ac0	supplement	https://github.com/tc39/proposal-intl-plural-rules	Intl.PluralRules	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-plural-rules		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	a7bcd7724e790d6ff49fc677e89ce46d8fac50447d419fd4b429fe5cff8e374c
TC39-ECMA-402	intl-relativetimeformat-37ed9384	supplement	https://github.com/tc39/proposal-intl-relative-time	Intl.RelativeTimeFormat	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-relative-time		accessibility-i18n	CATALOG_INGESTED	ecma402/finished-proposals.md	1a5e0e0dc8b24b74aa9f655028445f58290c9f947d376db8d0f2e95a4b83694b
TC39-ECMA-402	intl-segmenter-unicode-segmentation-in-javascript-87c52251	supplement	https://github.com/tc39/proposal-intl-segmenter	Intl.Segmenter: Unicode Segmentation in JavaScript	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-intl-segmenter		accessibility-i18n,execution-modules	CATALOG_INGESTED	ecma402/finished-proposals.md	0934d44cd749dfd12ca7fb2cf90585752a7f870fa1d235fbb25f299e0a9bb24a
TC39-ECMA-402	intl-unitformat-a2556de9	supplement	https://github.com/tc39/proposal-intl-unit-format	Intl.UnitFormat	NOT_APPLICABLE	Inactive/withdrawn	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	discontinued	Ecma International	language		https://github.com/tc39/proposal-intl-unit-format		accessibility-i18n	CATALOG_INGESTED	ecma402/inactive-proposals.md	78ff8a6d60d483612d3e921039ac867652c40e194f53839b5b59488564eee9db
TC39-ECMA-402	fix-9-2-3-lookupmatcher-algorithm-ad3ac90c	supplement	https://github.com/rxaviers/ecma402-fix-lookup-matcher	Fix 9.2.3 LookupMatcher algorithm	NOT_APPLICABLE	Stage 0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/rxaviers/ecma402-fix-lookup-matcher			CATALOG_INGESTED	ecma402/stage-0-proposals.md	ebaeecd0c3b61fd4a4f3032d805a4995f7e856d45d43b4c53cc7ddda18628186
TC39-ECMA-402	intl-numberformat-round-option-f8b7c331	supplement	https://github.com/rxaviers/ecma402-number-format-round-option	Intl.NumberFormat round option	NOT_APPLICABLE	Stage 0	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/rxaviers/ecma402-number-format-round-option		accessibility-i18n	CATALOG_INGESTED	ecma402/stage-0-proposals.md	6d595addc6790c40147d5104f66aee5ba8f2746a089f86a4a3f66cabe400a777
TC39-ECMA-402	default-behaviours-for-some-intl-apis-cc183a4a	supplement	https://github.com/eemeli/proposal-intl-default-behaviours	Default Behaviours for some Intl APIs	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/eemeli/proposal-intl-default-behaviours		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	f7466435bd57111e6f164e383ce566948d54812e2523af2d6acbd5f08587781b
TC39-ECMA-402	explore-associating-a-unit-with-a-number-dd3c5f23	supplement	https://github.com/sffc/proposal-intl-unit-protocol	explore associating a unit with a number	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/sffc/proposal-intl-unit-protocol			CATALOG_INGESTED	ecma402/README.md	48220740da7c452e13eb5a841afb1fbbaaad1549f230f7be19238154c7aa71bc
TC39-ECMA-402	intl-datetimeformat-alignment-with-other-standards-29f04386	supplement	https://github.com/tc39/proposal-intl-datetime-alignment	Intl.DateTimeFormat Alignment With Other Standards	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-intl-datetime-alignment		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	ae442356d7805c14d3cf1dc2ba8ec6bf098b41f591f7dc04085cf7669f9e0b84
TC39-ECMA-402	intl-energy-units-fde8c9db	supplement	https://github.com/johanrd/proposal-intl-energy-units	Intl Energy Units	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/johanrd/proposal-intl-energy-units		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	8ef20df37ea210b8af01cb3fa2c2ca718f7f5f323c2790e6112aed434fdf6783
TC39-ECMA-402	intl-localematcher-a8ea9b29	supplement	https://github.com/tc39/proposal-intl-localematcher	Intl LocaleMatcher	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-intl-localematcher		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	a6fff498df79957603612dfac4f21c5ffb497e3ff03db3be7e16eeb2726e877a
TC39-ECMA-402	intl-messageformat-82dbf86b	supplement	https://github.com/tc39/proposal-intl-messageformat	Intl.MessageFormat	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-intl-messageformat		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	5562ffebcc773a44e3661cf47d8a7389efbdfcd3c3698ef58b2811fc5849665b
TC39-ECMA-402	intl-messageresource-d06016b4	supplement	https://github.com/tc39/proposal-intl-message-resource	Intl.MessageResource	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-intl-message-resource		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	44b94200bfcab780782aa17cf325557ecff7699e3f4f5ca90e45f4a3967273be
TC39-ECMA-402	intl-segmenter-v2-7605aa2a	supplement	https://github.com/tc39/proposal-intl-segmenter-v2	Intl.Segmenter v2	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-intl-segmenter-v2		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	c4c8dd5a6555d4c14139cacb649aed0fd40939c43d0dc64e56b861ef4ef2b9d0
TC39-ECMA-402	intl-sequence-units-8e015e22	supplement	https://github.com/tc39/proposal-intl-sequence-units	Intl Sequence Units	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-intl-sequence-units		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	dabf3180adc21c3343d0ca7621e0d30e16cda7cc2a6ff649d75f84f0c2a2b436
TC39-ECMA-402	intl-zoneddatetimeformat-f188d7cd	supplement	https://github.com/FrankYFTang/intl-zoneddatetimeformat	Intl.ZonedDateTimeFormat	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/FrankYFTang/intl-zoneddatetimeformat		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	bcefa396b281a034880e2e75b1b3cfe882c9f3deb12ce52ea71e0fd1c9600480
TC39-ECMA-402	smart-unit-preferences-in-intl-numberformat-2031fd3f	supplement	https://github.com/tc39/proposal-smart-unit-preferences	Smart Unit Preferences in Intl.NumberFormat	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-smart-unit-preferences		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	8b664c5d55c8157c502dd179c7158baa2bc0a6af6abf3112d32b8bc2b00ddaa9
TC39-ECMA-402	stable-formatting-98a85794	supplement	https://github.com/tc39/proposal-stable-formatting	Stable Formatting	NOT_APPLICABLE	Stage 1	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-stable-formatting			CATALOG_INGESTED	ecma402/README.md	63b3f7224947b048f7793a7089679d15e2aa52f815691f0094485a3a0c0af683
TC39-ECMA-402	eradisplay-option-for-intl-datetimeformat-b845118a	supplement	https://github.com/tc39/proposal-intl-eradisplay	eraDisplay option for Intl.DateTimeFormat	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-intl-eradisplay		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	8fd19e558aff400a421f90e3051729b8e0986fadbd1cedaa093d289e3ee01a2a
TC39-ECMA-402	more-currency-display-choices-5c4c9a15	supplement	https://github.com/tc39/proposal-intl-currency-display-choices	More Currency Display Choices	NOT_APPLICABLE	Stage 2	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-intl-currency-display-choices			CATALOG_INGESTED	ecma402/README.md	9700abfdd95a12594c7adb919b1828249f0f1f6e5f79c0771f9fb598fabb7cc8
TC39-ECMA-402	keep-trailing-zeros-in-intl-numberformat-and-intl-pluralrules-765f791d	supplement	https://github.com/tc39/proposal-intl-keep-trailing-zeros	Keep trailing zeros in Intl.NumberFormat and Intl.PluralRules	NOT_APPLICABLE	Stage 3	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	pending	Ecma International	language		https://github.com/tc39/proposal-intl-keep-trailing-zeros		accessibility-i18n	CATALOG_INGESTED	ecma402/README.md	551c0516617a53f75bae60dc5ca441d3102e2beed70c3d859073fa0b85a4eb19
TC39-ECMAScript	accessible-object-prototype-hasownproperty-16ba0867	supplement	https://github.com/tc39/proposal-accessible-object-hasownproperty	Accessible Object.prototype.hasOwnProperty	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-accessible-object-hasownproperty			CATALOG_INGESTED	finished-proposals.md	f4750f867c3ed32f403c3c3f2be9d48f7c1b9debd6544ccb2c0a752ae42736a6
TC39-ECMAScript	array-find-from-last-7fb56d60	supplement	https://github.com/tc39/proposal-array-find-from-last	Array find from last	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-array-find-from-last			CATALOG_INGESTED	finished-proposals.md	c7892e59cd80b58b785bc4e4824857feec518f8ca2a82e2258935ec2c80d9fdd
TC39-ECMAScript	array-fromasync-f6c40191	supplement	https://github.com/tc39/proposal-array-from-async	Array.fromAsync	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-array-from-async			CATALOG_INGESTED	finished-proposals.md	7424c5a5fbf0fdfd806c326ffee6fd3d485a56b9a98e26d98208d8d5ea3967c7
TC39-ECMAScript	array-grouping-1edde4e4	supplement	https://github.com/tc39/proposal-array-grouping	Array Grouping	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-array-grouping			CATALOG_INGESTED	finished-proposals.md	ba8ac955aee5e3b501c125068c32e4423e33eb1220bdcbefe1c0b31cf1f66359
TC39-ECMAScript	array-prototype-flat-flatmap-5cba56e7	supplement	https://github.com/tc39/proposal-flatMap	Array.prototype.{flat,flatMap}	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-flatMap			CATALOG_INGESTED	finished-proposals.md	ac9bfe35e16c97a5ecfbc283ff7091cd79ee2575b34583b6754a38d70d5ee5d4
TC39-ECMAScript	array-prototype-includes-55107779	supplement	https://github.com/tc39/proposal-Array.prototype.includes	Array.prototype.includes	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-Array.prototype.includes			CATALOG_INGESTED	finished-proposals.md	e23e5c745ae7e66b646985a964b6783e8bb232d4038b7792a2d55f2d39d560b7
TC39-ECMAScript	arraybuffer-transfer-a29eadb6	supplement	https://github.com/tc39/proposal-arraybuffer-transfer	ArrayBuffer transfer	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-arraybuffer-transfer			CATALOG_INGESTED	finished-proposals.md	967ce307b4fb3ecf50ccca42018a4ceb28fc8101842e4e12633f2c5bec542c75
TC39-ECMAScript	async-functions-66c87209	supplement	https://github.com/tc39/proposal-async-await	Async functions	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-async-await			CATALOG_INGESTED	finished-proposals.md	b7482bc57e704e0dedc1b519f2dd9a0dbc85e13c2de464fdd4c2ff3e50911940
TC39-ECMAScript	asynchronous-iteration-c88d78e6	supplement	https://github.com/tc39/proposal-async-iteration	Asynchronous Iteration	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-async-iteration			CATALOG_INGESTED	finished-proposals.md	06ceb84628b40fe5986315263a0a23c5fc1984c610b07ba38025bd4cd4ad6caa
TC39-ECMAScript	at-2f4902ad	supplement	https://github.com/tc39/proposal-relative-indexing-method	.at()	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-relative-indexing-method			CATALOG_INGESTED	finished-proposals.md	57489503e50641fb5a14b5f7248f4e7ed321af1149e5cab231902218975085a8
TC39-ECMAScript	atomics-pause-65208156	supplement	https://github.com/tc39/proposal-atomics-microwait	Atomics.pause	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-atomics-microwait			CATALOG_INGESTED	finished-proposals.md	dc8a6597769439b969ab7f61ecda67c051db1272b8b7046a052faef88bf4e1d7
TC39-ECMAScript	atomics-waitasync-9a643ff9	supplement	https://github.com/tc39/proposal-atomics-wait-async	Atomics.waitAsync	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-atomics-wait-async			CATALOG_INGESTED	finished-proposals.md	ce292956eecc049b73bbccb499a9b90a567b489a2b977fb78ed08d25501f2675
TC39-ECMAScript	bigint-2d36ae6d	supplement	https://github.com/tc39/proposal-bigint	BigInt	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-bigint			CATALOG_INGESTED	finished-proposals.md	7408fa857171ae4c27772a193b7d24f36fdfed880bd76b6f9f3cd8f25c35e573
TC39-ECMAScript	change-array-by-copy-ca16b756	supplement	https://github.com/tc39/proposal-change-array-by-copy	Change Array by Copy	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-change-array-by-copy			CATALOG_INGESTED	finished-proposals.md	af0ff7ce9ea25fcccd8e3fa6d872d8c7101e21eddf46eb8730f0dd4fb417d5c0
TC39-ECMAScript	class-fields-private-instance-methods-and-accessors-class-public-instanc-fa3ffad2	supplement	https://github.com/tc39/proposal-private-methods	Class Fields (Private instance methods and accessors, Class Public Instance Fields & Private Instance Fields, Static class fields and private static methods)	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-private-methods			CATALOG_INGESTED	finished-proposals.md	cfebe2b1f5f010649616740d572d9e5cfe8239298cff252f43a437fda55e7045
TC39-ECMAScript	class-static-block-4bb13409	supplement	https://github.com/tc39/proposal-class-static-block	Class Static Block	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-class-static-block			CATALOG_INGESTED	finished-proposals.md	d0bef0727e86ed98eb141826a7f4fb5e02d64291077053feb028f7b675684f50
TC39-ECMAScript	duplicate-named-capture-groups-3c9d8116	supplement	https://github.com/tc39/proposal-duplicate-named-capturing-groups	Duplicate named capture groups	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-duplicate-named-capturing-groups			CATALOG_INGESTED	finished-proposals.md	390b702bf42a22fef87d8ec63619b96b0f09b37c85a0a7dac846f0ac493349c4
TC39-ECMAScript	ergonomic-brand-checks-for-private-fields-37a2b82c	supplement	https://github.com/tc39/proposal-private-fields-in-in	Ergonomic brand checks for Private Fields	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-private-fields-in-in			CATALOG_INGESTED	finished-proposals.md	1fc04823834bf384a79b024effed1a8db9cf96e957de59583e069a03b11b12be
TC39-ECMAScript	error-cause-305d7333	supplement	https://github.com/tc39/proposal-error-cause	Error Cause	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-error-cause			CATALOG_INGESTED	finished-proposals.md	fdd70dae7ec050b790293e78606ef0db55cf870db12b8b397ccb68711cbef284
TC39-ECMAScript	error-iserror-7b166fba	supplement	https://github.com/tc39/proposal-is-error	Error.isError	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-is-error			CATALOG_INGESTED	finished-proposals.md	093588206f3646a986d8bb6a0fb5931594bb0d57563558a627f78ae8e31b5a66
TC39-ECMAScript	explicit-resource-management-ccb9a2db	supplement	https://github.com/tc39/proposal-explicit-resource-management	Explicit Resource Management	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-explicit-resource-management		navigation-loading	CATALOG_INGESTED	finished-proposals.md	8020cb2fb2e7e9fce50c99f1e4ae7ef5aafbf347e3f3e76f7414bc71dbcdc1cd
TC39-ECMAScript	exponentiation-operator-0cee57f1	supplement	https://github.com/tc39/proposal-exponentiation-operator	Exponentiation operator	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-exponentiation-operator			CATALOG_INGESTED	finished-proposals.md	5ef1517c3491f19dbed399d0538dabf951ae47aef049efa1282f4bc1226e168b
TC39-ECMAScript	float16-on-typedarrays-dataview-math-f16round-8669aede	supplement	https://github.com/tc39/proposal-float16array	Float16 on TypedArrays, DataView, Math.f16round	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-float16array			CATALOG_INGESTED	finished-proposals.md	3eaab086ba061adbeb08dc05561786e6920f8f34c44cb246cc9584878876b156
TC39-ECMAScript	for-in-mechanics-4f17d050	supplement	https://github.com/tc39/proposal-for-in-order	for-in mechanics	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/proposal-for-in-order			CATALOG_INGESTED	finished-proposals.md	4517434a4506861a2210dfc17ffdfa75492d2ca7464cb1f5551e1f477ea64412
TC39-ECMAScript	function-prototype-tostring-revision-e7b64788	supplement	https://github.com/tc39/Function-prototype-toString-revision	Function.prototype.toString revision	NOT_APPLICABLE	Finished/standardized	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	good	Ecma International	language		https://github.com/tc39/Function-prototype-toString-revision			CATALOG_INGESTED	finished-proposals.md	c07daa99389dd0ceb33a62388f1feb9bc36a53507feb1583468318ec3cc7f248
